year,Q4_country,Q12_coding language_Python,Q12_coding language_R,Q12_coding language_SQL,Q12_coding language_C,Q12_coding language_C++,Q12_coding language_Java,Q12_coding language_Javascript,Q12_coding language_Bash,Q12_coding language_MATLAB,Q12_coding language_Julia
2020,India,Python,,,,,,,,,
2020,Pakistan,Python,,,,,,,,,
2020,Other,Python,,,,,,,,,
2020,Philippines,Python,,,,,,,,,
2020,India,Python,,,C,C++,,,Bash,,
2020,India,Python,,,C,,,,,,
2020,Other,,,,,,,,,,
2020,Egypt,,,,,,,,,MATLAB,
2020,Other,Python,,,,,,Javascript,Bash,,
2020,India,,,,C,C++,Java,,,,
2020,India,Python,,SQL,,C++,,Javascript,,,
2020,Other,Python,R,SQL,,,Java,,,,
2020,Singapore,Python,R,,,,,,,,
2020,Mexico,Python,R,SQL,,,,,,,
2020,India,,,,,,,,,,
2020,India,Python,R,SQL,,,,,,,
2020,India,Python,,,C,C++,,,,MATLAB,
2020,Egypt,,,,,,,Javascript,,,
2020,United States of America,,R,SQL,,,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,,,,,Java,,,,
2020,United States of America,Python,,,,,,Javascript,,,
2020,India,Python,,SQL,,C++,,Javascript,,,
2020,Japan,Python,R,SQL,C,C++,,,,,
2020,Egypt,Python,,SQL,C,C++,,,,,
2020,India,Python,,,,C++,,,,,
2020,South Africa,,,SQL,,,,,,,
2020,China,Python,,SQL,,,Java,,,,
2020,India,Python,,,,,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,,,,,,
2020,India,Python,,SQL,,C++,Java,,,,
2020,Japan,,,,,,,,,,
2020,Turkey,Python,,,C,C++,,,,MATLAB,
2020,India,Python,,,,,,,,,
2020,India,Python,R,SQL,C,,,,Bash,,Julia
2020,India,Python,,SQL,,,,,,,
2020,Belarus,,,,,,,,,,
2020,India,Python,,,,C++,,,,,
2020,Other,Python,,,,,,,,,
2020,Ukraine,Python,,SQL,,C++,,,Bash,,
2020,India,Python,,,,,,,,,
2020,Poland,Python,,SQL,,,,,,,
2020,Japan,Python,,,,,,,,,
2020,Spain,Python,R,,,,,,,,
2020,India,Python,,,,,,,,,
2020,Egypt,Python,,SQL,,,,,,,
2020,Germany,Python,,SQL,,,,,Bash,,
2020,Canada,Python,,SQL,,,,,,,
2020,India,Python,,,C,C++,,,,,
2020,France,Python,,,,,,,,,
2020,Nigeria,Python,,,,,,,,,
2020,United States of America,,,,,,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,,,,Bash,MATLAB,
2020,Spain,Python,,,,,,,,,
2020,United States of America,,,SQL,,,,,,,
2020,India,Python,R,SQL,C,C++,Java,,,,
2020,Japan,Python,,,,,,,,,
2020,India,,,,,,,,,,
2020,Ireland,,,,,,,,,,
2020,Turkey,Python,,SQL,,,,,,,
2020,Spain,,,,,,,Javascript,,,
2020,India,Python,,SQL,C,,Java,Javascript,,,
2020,Netherlands,Python,R,SQL,,,,,Bash,,
2020,India,,,,,,,,,,
2020,United States of America,,R,,,,,,,,
2020,Germany,Python,R,SQL,C,C++,Java,Javascript,Bash,,
2020,India,Python,,,,,,,,,
2020,India,Python,,,C,C++,Java,Javascript,,,
2020,Netherlands,Python,,,,,,,,,
2020,United States of America,Python,R,,,C++,,,,MATLAB,
2020,India,Python,,,,,,,,,
2020,Egypt,,,SQL,C,C++,Java,,,,
2020,Thailand,,,,,,,,,,
2020,India,Python,R,SQL,C,,,,,,
2020,Nigeria,Python,,,,,,,,,
2020,India,Python,,,,C++,Java,,,,
2020,Japan,Python,,SQL,C,,,Javascript,,,
2020,India,Python,,,,,,,,,
2020,India,Python,,SQL,,,Java,Javascript,,,
2020,Argentina,Python,R,,,,,,,,
2020,Brazil,Python,,SQL,,,,,Bash,,
2020,India,Python,,SQL,,,,,,,
2020,Brazil,,,SQL,,,,,,,
2020,India,,,,,,,,,,
2020,United States of America,Python,,,,,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,,,,,,,,,
2020,Russia,Python,,,,,,,,,
2020,Malaysia,Python,,,,C++,,,,MATLAB,
2020,India,,,SQL,,,,,,,
2020,Taiwan,Python,R,SQL,,,,,,,
2020,Republic of Korea,,,,,,Java,,,,
2020,India,Python,R,,,,,,,,
2020,United States of America,Python,,,,C++,,,Bash,,
2020,Indonesia,Python,,,,,,,,,
2020,United States of America,,R,,,,,,,,
2020,Spain,Python,R,SQL,,,,,Bash,,
2020,Turkey,,,SQL,C,,,,,,
2020,India,,,,,,,,,,
2020,Japan,,,,,,,,,,
2020,Nigeria,Python,,SQL,,,,,,MATLAB,
2020,Turkey,Python,,,C,,,,,,
2020,France,,,,,,,,,,
2020,United States of America,Python,,SQL,,C++,,,Bash,,
2020,India,Python,,,C,C++,,,,MATLAB,
2020,Mexico,Python,,,,,,,,MATLAB,
2020,Nigeria,Python,,SQL,,,,Javascript,,,
2020,India,Python,R,,,,,,,,
2020,Singapore,Python,,,,,,Javascript,,,
2020,United States of America,Python,,SQL,,,,Javascript,,,
2020,Israel,Python,,,C,C++,,,,,
2020,Indonesia,Python,R,,,,,,,,
2020,China,Python,,SQL,,,,,,,
2020,China,Python,,,C,C++,Java,,,MATLAB,
2020,Brazil,Python,,SQL,,,,,,,
2020,France,Python,,,C,,Java,Javascript,,,
2020,Italy,Python,,,,C++,,,,,
2020,China,,,,,,,,,,
2020,India,Python,,,,,Java,,,,
2020,India,,,,,,,,,,
2020,Taiwan,Python,,SQL,,,Java,Javascript,,,
2020,India,Python,,,,,,,,,
2020,South Korea,,,,,,,,,MATLAB,
2020,United States of America,Python,R,,,,,,,,
2020,Peru,,R,SQL,,,,,,,
2020,India,,,,C,C++,,Javascript,,,
2020,Malaysia,Python,R,,,,,,,,
2020,India,Python,,,,,,,,,
2020,Turkey,Python,,,,,,,,,
2020,Other,Python,,,,,,,,,
2020,United States of America,Python,R,SQL,,,,,Bash,,
2020,Poland,Python,,SQL,,,Java,Javascript,Bash,,
2020,Egypt,Python,,,,,,,,,
2020,Russia,,,,,,,,,,
2020,Brazil,Python,,SQL,,,,Javascript,Bash,,
2020,Brazil,Python,,SQL,,,,,,,
2020,Ukraine,Python,R,,,,,,,,
2020,India,Python,,SQL,,,Java,,,,
2020,India,Python,,,C,,Java,,,,
2020,Morocco,Python,,,C,C++,Java,,Bash,MATLAB,
2020,India,Python,R,,,,,,,MATLAB,
2020,Brazil,Python,,,,,,Javascript,,,
2020,India,,,,,,,,,,
2020,India,,,SQL,C,C++,Java,,,,
2020,Taiwan,Python,,,,,,,,,
2020,India,Python,R,,C,C++,,,,MATLAB,
2020,India,Python,,,,,,,,,
2020,Argentina,,,SQL,,,,,,,
2020,Netherlands,Python,,SQL,,,,,,,
2020,Turkey,Python,,,C,,,Javascript,,,
2020,United States of America,,,,,,,,,,
2020,India,Python,,SQL,C,C++,Java,Javascript,,,
2020,United States of America,Python,,SQL,,,,,,,
2020,Spain,Python,,,,,,,,,
2020,Portugal,,,SQL,,,,,,,
2020,Philippines,Python,,,,,Java,Javascript,,,
2020,Russia,,,,,,Java,,,,
2020,Argentina,Python,,,,,,,,,
2020,Malaysia,Python,,,C,C++,Java,,,MATLAB,
2020,Malaysia,Python,R,,,,,,Bash,MATLAB,
2020,United States of America,Python,,SQL,,,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,,Java,,Bash,,
2020,Sweden,Python,R,SQL,C,C++,,,Bash,,
2020,Japan,,,,,,,,,,
2020,Other,Python,,,,,,,,MATLAB,
2020,Tunisia,Python,,SQL,C,C++,Java,Javascript,,,
2020,United Arab Emirates,Python,,SQL,,,,,,,
2020,Mexico,Python,,,,,,,,,
2020,Nigeria,,,,,,,,,,
2020,Brazil,Python,,,C,C++,,,Bash,,
2020,United States of America,Python,,,,,,,,,Julia
2020,Spain,,R,,,,,,,,
2020,India,Python,R,SQL,,,,,,,
2020,Viet Nam,Python,,,,C++,,,,,
2020,Brazil,Python,,SQL,,,,Javascript,,,
2020,India,Python,,,C,,Java,,,,
2020,Viet Nam,,,,,,,,,,
2020,Russia,Python,,,,,,,,,
2020,India,,,,,,,,,,
2020,Nigeria,Python,,,,,,,,,
2020,United States of America,Python,,,,,Java,,,,
2020,Ireland,Python,,,C,C++,,,,,
2020,Kenya,,,,,,,,,,
2020,Nigeria,Python,R,,,,,,,,
2020,Other,Python,,SQL,,,,Javascript,Bash,,Julia
2020,Brazil,Python,R,SQL,C,,Java,Javascript,,,
2020,Russia,Python,,SQL,,,Java,,,MATLAB,
2020,Peru,Python,,,,,,,,,
2020,Argentina,Python,,SQL,,,,,,,
2020,Canada,,R,SQL,C,C++,,,,MATLAB,
2020,Nigeria,Python,R,,,,,,,,
2020,China,Python,R,SQL,,,,,,MATLAB,
2020,Indonesia,Python,,SQL,,,,,,,
2020,Turkey,Python,,SQL,,,,,,,
2020,China,Python,,,,C++,,,,MATLAB,
2020,Malaysia,Python,,,,,,,,,
2020,Mexico,Python,,SQL,,,,,,,
2020,India,Python,,,,,,,,,
2020,United States of America,Python,,SQL,,,,,,,
2020,India,Python,R,,,,,,,,
2020,India,Python,,,,,,,,,
2020,"Iran, Islamic Republic of...",Python,,,,C++,,,,MATLAB,
2020,Australia,,,SQL,,,Java,,,,
2020,India,Python,,,,,,,,,
2020,India,Python,,,,,,,,,
2020,United States of America,Python,,SQL,,,,Javascript,,,
2020,Philippines,,R,,,,,,,,
2020,India,Python,,SQL,,,,,,,
2020,Russia,Python,,,,,,,,,
2020,Morocco,Python,,,,,,,,,
2020,China,Python,,,C,,,,,MATLAB,
2020,United States of America,Python,R,SQL,C,,,Javascript,,,
2020,Portugal,,,,,,,,,,
2020,United States of America,Python,,SQL,,,,Javascript,,,
2020,Other,,,SQL,,,Java,,,,
2020,Tunisia,Python,R,SQL,C,C++,Java,Javascript,,MATLAB,
2020,Spain,Python,,,,,,,,,
2020,India,Python,,SQL,,,,,,,
2020,Indonesia,,,,,,,,,,
2020,India,Python,,,C,C++,,,,,
2020,India,Python,,,,,,,,,
2020,United States of America,Python,R,SQL,,,,,,,
2020,Italy,Python,R,,,,,,,,
2020,Other,,R,,,,,,,,
2020,France,Python,,,,,,,,,
2020,China,Python,,,,C++,,,,,
2020,India,,,,,,,,,,
2020,Other,Python,,,,,,,,,
2020,India,Python,,SQL,,,,,,,
2020,India,Python,,,,,,,,,
2020,Netherlands,Python,,,C,C++,,,Bash,,
2020,India,Python,,,C,,Java,,,,
2020,Australia,Python,,SQL,,,,,,,
2020,United States of America,Python,,,,,,,,,
2020,United States of America,Python,R,SQL,,,Java,,,,
2020,India,Python,,SQL,C,C++,Java,Javascript,,,
2020,Republic of Korea,Python,,SQL,C,,,Javascript,,,
2020,Spain,Python,,,,,,,,MATLAB,
2020,Portugal,,R,,,,,Javascript,,,
2020,India,,,,,,,,,,
2020,India,,,,,,,,,,
2020,Other,,,,,C++,,,,MATLAB,
2020,India,Python,,,,,,,,,
2020,India,,,,,,,,,,
2020,United States of America,Python,R,SQL,C,,,,,MATLAB,Julia
2020,India,Python,,,C,C++,,,,,
2020,India,Python,,,,C++,,,,,
2020,India,Python,R,SQL,,,,,,,
2020,Netherlands,Python,,SQL,,,,,,,
2020,United States of America,Python,,SQL,,,,,,,
2020,United States of America,,,,,,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,R,SQL,,,,,,,
2020,India,Python,,,,,,,,,
2020,Nigeria,Python,,,,,,,,,
2020,Nigeria,Python,,,C,C++,Java,,,,
2020,United States of America,Python,,,,C++,,,,,
2020,South Africa,Python,,SQL,,,,,Bash,,
2020,South Korea,,,,,,,,,,
2020,Japan,,,,,,,,,,
2020,Russia,,,,,,,,,,
2020,India,Python,,SQL,,,,,,,
2020,India,Python,,SQL,,,,,,,
2020,China,Python,,,C,C++,Java,,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,,,,,,,Bash,,
2020,India,Python,R,,,,,,,,
2020,France,,,,,,,,,,
2020,South Korea,Python,,,,,,,,,
2020,India,Python,,,C,C++,,,,,
2020,Japan,Python,,,,,,,,,
2020,India,Python,,,,,,,,,
2020,India,Python,R,SQL,,,,,,MATLAB,
2020,United States of America,Python,,SQL,,,,,,,
2020,Kenya,Python,R,,,,,,,,
2020,United States of America,Python,,SQL,,,,,,,
2020,Brazil,Python,,SQL,,C++,Java,Javascript,,,
2020,Russia,Python,,,,,,,,,
2020,Pakistan,,,,,,Java,,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,,,,,,
2020,United States of America,Python,,SQL,,,,,,,
2020,India,Python,,,,,,,,,
2020,Mexico,Python,,SQL,,,,,,,
2020,Brazil,,,,,,,,,,
2020,India,Python,,,,,,,,,
2020,Italy,,R,,,,,,,,
2020,Australia,Python,R,SQL,,,,,Bash,,
2020,South Korea,Python,R,,,,,,,,
2020,Germany,Python,R,SQL,,,,,,MATLAB,
2020,Mexico,Python,,SQL,,,,,,MATLAB,
2020,India,Python,,,,,,,,,
2020,Japan,Python,,,C,C++,,,Bash,,
2020,Pakistan,Python,,,,,,,,MATLAB,
2020,Argentina,,,,,,,,,,
2020,China,Python,,,,C++,,,,,
2020,India,Python,,,,C++,,,,,
2020,India,Python,,SQL,,,,,,,
2020,Poland,Python,,SQL,,,,,,,
2020,Colombia,,,,,,,,,,
2020,Canada,Python,,SQL,,,,,,,
2020,Germany,Python,R,SQL,,,Java,,,,
2020,Other,,,,,,,,,,
2020,Colombia,Python,,SQL,,,,Javascript,,,
2020,India,Python,,,,,,,,,
2020,India,Python,R,SQL,,,,Javascript,,,
2020,Turkey,Python,,SQL,,,,,,,
2020,India,Python,,SQL,,,,,,,
2020,India,Python,,,,,,,,,
2020,Colombia,,,,,C++,Java,,,MATLAB,
2020,China,Python,,,,C++,,,,,
2020,Malaysia,Python,,SQL,,C++,,Javascript,,,
2020,Nigeria,Python,R,,,,,,,,
2020,India,Python,,,C,C++,,,,,
2020,India,,,,,,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,R,SQL,,,,,Bash,,
2020,Kenya,,R,,,,,,,,
2020,India,Python,R,SQL,,,,,,,
2020,India,Python,,,,C++,,,,,
2020,India,Python,,SQL,,,,,,,
2020,India,Python,R,,,,,,,,
2020,India,Python,,SQL,,,,Javascript,,,
2020,India,Python,,,,C++,,,,,
2020,United States of America,,,,,,,,,,
2020,India,Python,,,C,C++,Java,,,,
2020,Australia,Python,,SQL,,,,,,,
2020,Brazil,Python,R,,,C++,,,,MATLAB,
2020,Pakistan,,,,,,,,,,
2020,Nigeria,,,,,,,,,,
2020,Philippines,,,,,,,,,,
2020,India,Python,R,,C,C++,,,,,Julia
2020,Russia,Python,,,,,,,,,
2020,Germany,,,SQL,,,Java,Javascript,,,
2020,Nigeria,Python,,SQL,,,,Javascript,,,
2020,Indonesia,Python,R,SQL,,,,,,,
2020,India,Python,,,,,,,,,
2020,Other,Python,,SQL,C,C++,,,Bash,,
2020,United States of America,,,SQL,C,C++,Java,Javascript,Bash,,
2020,India,Python,,,,,,,,,
2020,India,Python,,SQL,,,,Javascript,,,
2020,United States of America,Python,,,C,,Java,,,,
2020,South Africa,Python,,SQL,,,,,,,
2020,India,Python,,SQL,C,,,Javascript,,MATLAB,
2020,Malaysia,Python,,SQL,,C++,,,,,
2020,Other,Python,,,,,,,,,
2020,India,Python,,SQL,,,,,,,
2020,United States of America,Python,,SQL,,,Java,Javascript,Bash,,Julia
2020,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,C++,,,,,
2020,United States of America,Python,,,C,C++,,Javascript,,,
2020,India,Python,R,SQL,,,,,,,
2020,Other,Python,,,,,,,,,
2020,India,Python,R,,,,,,,,
2020,Brazil,Python,,,,,,,,MATLAB,
2020,Australia,Python,,SQL,,,,,,,
2020,Other,Python,,,,,,,,,
2020,India,,,,,,,,,,
2020,China,Python,,,,C++,,,,,
2020,Japan,,,,,,,,,,
2020,Russia,Python,,SQL,,,,,,,
2020,Switzerland,Python,,,,,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,,,,,,
2020,Nigeria,Python,,,,,,,,,
2020,India,Python,R,,,,,,,,
2020,Other,,,,,,,,,,
2020,Poland,Python,,,,,,,,,
2020,India,Python,,,,C++,,,,,
2020,United States of America,Python,,SQL,,,Java,,,MATLAB,
2020,Germany,Python,R,,,,,,Bash,,
2020,Ukraine,Python,,,,,,,,,
2020,India,Python,,,C,C++,Java,,,,
2020,Egypt,Python,,,C,,,,,,
2020,India,Python,,,,,,,,,
2020,India,Python,,SQL,,,Java,Javascript,,,
2020,India,Python,,SQL,C,C++,Java,Javascript,,MATLAB,
2020,India,Python,,,,,,,,,
2020,United States of America,Python,,,,,,,,,
2020,India,Python,R,,,,,,,,
2020,Other,,,SQL,,,,,,,
2020,Brazil,Python,,,,,Java,Javascript,,,
2020,India,Python,R,,C,C++,Java,,,,
2020,"Iran, Islamic Republic of...",,,,,,,,,MATLAB,
2020,France,Python,R,,C,C++,,,,,
2020,Germany,Python,,SQL,,,,,Bash,,
2020,India,Python,R,SQL,,,,,,MATLAB,
2020,Other,Python,,,,,,,,,
2020,Other,Python,,,,,,Javascript,,,
2020,Brazil,Python,,,,,,,,,
2020,Brazil,,,,,,,,,,
2020,China,Python,R,,,,,,,MATLAB,
2020,Brazil,Python,,,,,,,,,
2020,Australia,Python,,SQL,,,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,,,,,,,Bash,,
2020,Colombia,,,,,,,,,,
2020,India,,,,,,,,,,
2020,India,Python,,,,,Java,Javascript,,,
2020,Other,,R,,,C++,,,,,
2020,Bangladesh,Python,R,,,,,,,,
2020,South Africa,Python,R,SQL,,,,Javascript,,,
2020,Other,,,,,,,,,,
2020,Other,Python,,SQL,,,,,,,
2020,Belarus,,,,,,,,,,
2020,Netherlands,Python,,SQL,,,,,,,
2020,Russia,Python,,,C,,,,,,
2020,Canada,Python,,SQL,,,,,Bash,,
2020,India,Python,,,,C++,,,,MATLAB,
2020,Belarus,Python,R,,,,,,,,
2020,Russia,Python,,,,,,,,,
2020,Nigeria,Python,,,,,,,,,
2020,Nigeria,Python,,,,,,,,,
2020,United States of America,,,SQL,,,,,,,
2020,India,Python,,,,,,,,MATLAB,
2020,India,Python,,,C,,Java,,,,
2020,Italy,Python,,SQL,,,,,,,
2020,Nigeria,Python,,SQL,,,Java,,,,
2020,India,Python,,,,,,,,,
2020,Germany,Python,,,C,C++,,,,,
2020,United States of America,Python,R,SQL,,,,,,,
2020,Turkey,Python,,SQL,C,C++,Java,,,,
2020,United States of America,Python,,,,C++,Java,,Bash,,
2020,India,Python,,,,,,,Bash,,
2020,Italy,Python,,,,,,,,,
2020,India,Python,R,,C,,,,,,
2020,India,Python,,,,,,,,,
2020,United States of America,Python,R,SQL,,,,,,,
2020,United States of America,Python,,SQL,,,,,,,
2020,France,Python,,,,,,,,,
2020,Nigeria,Python,,SQL,,,,Javascript,,,
2020,Ukraine,,,,,,,Javascript,,,
2020,Germany,Python,,SQL,,,,,,,
2020,United States of America,Python,,,,,,,,,
2020,Indonesia,Python,,,C,,,,,,
2020,India,Python,,,,,,,,,
2020,Brazil,Python,,SQL,,,,,,,
2020,Brazil,Python,R,,,,,,,,
2020,India,Python,,,,,,,,,
2020,India,,,,,,,,,,
2020,United States of America,Python,,SQL,,,,,,,
2020,India,Python,,,,,,,,,
2020,Japan,,,,C,,,,,,
2020,India,Python,,SQL,C,C++,Java,,,,
2020,Spain,,,,,,,,,,
2020,India,Python,,,C,C++,,,,,
2020,India,Python,,SQL,,,,,,,
2020,Egypt,,,,,,Java,,,MATLAB,
2020,India,Python,R,,,,,,,,
2020,Indonesia,Python,,SQL,C,C++,Java,Javascript,,,
2020,India,Python,,,,,,,,,
2020,Israel,Python,,,,,,,,,
2020,Brazil,Python,,SQL,,,,Javascript,,,Julia
2020,United States of America,,,,,,,,,,
2020,Taiwan,Python,R,SQL,,,,,,,
2020,India,Python,,SQL,C,C++,,,,,
2020,Pakistan,Python,R,,,,,,,,
2020,India,Python,,SQL,,,,Javascript,,,
2020,Other,,R,,,,,,,MATLAB,
2020,India,Python,,,C,C++,Java,,,,
2020,Mexico,Python,,SQL,,,Java,Javascript,Bash,,
2020,Spain,Python,R,,C,C++,,,Bash,,Julia
2020,Russia,Python,,SQL,C,C++,,,Bash,,
2020,United States of America,Python,,SQL,,,,,,,
2020,Nigeria,Python,R,SQL,,,Java,Javascript,,,
2020,South Africa,Python,R,,,,,,,,
2020,India,,,SQL,,,,,,,
2020,Chile,Python,,,C,C++,Java,,,,
2020,Egypt,Python,,,,C++,,,,,
2020,China,Python,,,C,C++,Java,,Bash,,
2020,Turkey,Python,R,SQL,,C++,Java,,,,
2020,India,Python,,,,C++,,,,,
2020,Kenya,Python,,SQL,,,,Javascript,,,
2020,Brazil,Python,,,,,,,,,
2020,India,Python,,,,C++,,,,,
2020,Mexico,,,SQL,,C++,Java,Javascript,,,
2020,Brazil,Python,,SQL,,,,Javascript,Bash,,
2020,Nigeria,Python,,SQL,,,,,,,
2020,Brazil,Python,,SQL,,,,,,,
2020,India,Python,,,,,,,,,
2020,France,Python,,,,,,,,,
2020,France,Python,,,,,,,,,
2020,Other,,,SQL,,,,,,,
2020,Japan,Python,,,,,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,R,SQL,,,,,,,
2020,Morocco,Python,,SQL,C,,Java,,,,
2020,India,Python,,SQL,C,C++,Java,Javascript,,,
2020,United States of America,Python,,SQL,,,,,,,
2020,Philippines,Python,R,SQL,,,,,,,
2020,India,Python,,,,,,,,,
2020,Other,Python,,,C,,Java,,,MATLAB,
2020,Russia,Python,,SQL,,C++,Java,,,,
2020,India,Python,,,C,C++,,,,,
2020,Other,Python,,,C,C++,,,,,
2020,Indonesia,Python,,,,,,Javascript,,,
2020,India,Python,,SQL,,,,,,,
2020,Brazil,Python,,SQL,,,Java,Javascript,,,
2020,"Iran, Islamic Republic of...",Python,,,,,,,,MATLAB,
2020,India,Python,R,SQL,,,,,,,
2020,Other,Python,,,,,,,,,
2020,United States of America,Python,,,,,,,,,
2020,Indonesia,Python,,SQL,C,C++,Java,,,,
2020,France,,,,,,,,,,
2020,United States of America,,,,,,,,,,
2020,United States of America,Python,,SQL,,,,,,,
2020,Argentina,Python,,SQL,,,,Javascript,Bash,,
2020,Germany,Python,,SQL,,,,,Bash,,
2020,United States of America,Python,R,SQL,C,C++,Java,,,MATLAB,Julia
2020,Greece,Python,,SQL,,,,,,,
2020,Other,Python,R,,C,,Java,Javascript,,MATLAB,
2020,United States of America,Python,,,,,,,,,
2020,United States of America,,,,,,,,,,
2020,India,Python,,SQL,,,,,,,
2020,France,Python,,,,,,,,MATLAB,
2020,Bangladesh,Python,,,,,Java,,,,
2020,Poland,Python,,,,,,,Bash,,
2020,Other,Python,R,SQL,C,C++,Java,Javascript,,MATLAB,
2020,China,,,,,,,,,MATLAB,
2020,United Kingdom of Great Britain and Northern Ireland,Python,,,,,,,,,
2020,Ukraine,Python,,,,,,,,,
2020,India,,,,,,,,,,
2020,Other,Python,R,SQL,,,,,,,
2020,Germany,,,,,,,,,,
2020,United States of America,Python,,,,C++,,,,,
2020,Other,,R,,,,,,Bash,,
2020,Brazil,Python,,SQL,,,,,,,
2020,Brazil,Python,,SQL,,C++,Java,Javascript,Bash,,
2020,India,Python,R,,,,,,,,
2020,Viet Nam,Python,,SQL,C,,Java,,,,
2020,United States of America,,R,SQL,,,,,,,
2020,Pakistan,Python,,,,,,,,,
2020,India,Python,,,,,,,,,
2020,India,Python,,,C,C++,Java,,,,
2020,United Arab Emirates,Python,R,SQL,,,,,,,
2020,India,Python,,SQL,,,Java,Javascript,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,,,,,,,,,
2020,Australia,Python,,,,,,,,,
2020,Other,Python,R,,C,,Java,,,,
2020,Sri Lanka,Python,R,,,,,,,,
2020,Belgium,Python,,,,,,,,,
2020,Other,Python,,,,C++,,,,,
2020,United States of America,,R,,,,,,,,
2020,Turkey,Python,,,C,C++,,,,MATLAB,
2020,India,Python,,,,,Java,Javascript,,,
2020,India,Python,,,,,,,,,
2020,Japan,Python,,,C,,,,,MATLAB,
2020,Italy,,,,,,,,,,
2020,Kenya,Python,,SQL,,,,,,,
2020,India,Python,R,SQL,,C++,,,,MATLAB,
2020,Malaysia,Python,R,SQL,,,,,,MATLAB,
2020,United States of America,Python,,,,,Java,Javascript,,,
2020,Netherlands,Python,,,,,,,,,
2020,Japan,Python,,SQL,,C++,,,,,
2020,India,Python,,,,,,,,MATLAB,
2020,India,Python,,SQL,,,,Javascript,,,
2020,India,Python,,,C,,,,,,
2020,United Kingdom of Great Britain and Northern Ireland,Python,,,C,,,,Bash,,
2020,"Iran, Islamic Republic of...",Python,,,C,C++,,,,,
2020,Italy,Python,,,,,,,,MATLAB,
2020,United Arab Emirates,Python,,SQL,,,,,,,
2020,India,Python,,SQL,C,,,Javascript,,MATLAB,
2020,India,,,,,,,,,,
2020,United States of America,,,,,,,,,,
2020,Pakistan,Python,,,,,,,,,
2020,Brazil,Python,,SQL,,C++,,Javascript,,,
2020,India,Python,,,,,,Javascript,,,
2020,India,Python,,,,,,Javascript,,,
2020,Italy,Python,R,SQL,,,,,Bash,,
2020,Japan,Python,,SQL,,,,,,,
2020,Other,,,,,,,,,,
2020,Viet Nam,Python,,,,C++,,,,,
2020,Bangladesh,Python,,,,,,,,,
2020,Taiwan,Python,,,,,,,,,
2020,China,Python,,,,,,,,,
2020,India,Python,,SQL,,,,,,,
2020,China,Python,,SQL,,,,,,,
2020,India,Python,,,,,,,,,
2020,South Korea,Python,R,SQL,C,,Java,,,,
2020,Egypt,,,,,,,,,,
2020,United States of America,,R,SQL,,,,,,,
2020,India,,,,,,,,,,
2020,India,,,,,,,,,,
2020,India,Python,,,C,,,,,,
2020,Other,Python,R,SQL,,,,,,,
2020,Sweden,Python,R,SQL,,C++,,Javascript,Bash,,
2020,Canada,Python,R,SQL,,,,,,,
2020,United States of America,Python,,,,,,,,,
2020,Chile,Python,R,,,,,,,,
2020,India,Python,,,,,,Javascript,,,
2020,India,Python,,,,C++,,,,,
2020,United States of America,,,,,,,,,,
2020,Kenya,Python,,SQL,,,Java,Javascript,,,
2020,India,Python,,,,,,,,,
2020,Poland,,,,,,,,,,
2020,India,,,SQL,,,Java,,,,
2020,China,Python,,SQL,,,,,,,
2020,Nigeria,Python,R,,,,,,,,
2020,Switzerland,,R,,,,,,,,
2020,Egypt,Python,,SQL,,,,,,,
2020,India,Python,,SQL,,,,,,,
2020,Egypt,Python,R,SQL,,,,Javascript,,MATLAB,
2020,Other,Python,R,SQL,,C++,Java,,,MATLAB,
2020,Australia,Python,,SQL,,,,,,,
2020,United States of America,,R,,,,,,,,
2020,India,Python,,,,,,,,,
2020,Indonesia,,,,,,,,,,
2020,Saudi Arabia,Python,,,,,,,,,
2020,Russia,Python,,,,C++,,,,,
2020,India,Python,,SQL,C,C++,Java,,,,
2020,India,Python,,,,,,,,,
2020,Nigeria,Python,R,SQL,,,,,,MATLAB,
2020,Taiwan,,,,,,,,,,
2020,India,Python,,,,,,,Bash,,
2020,Netherlands,Python,R,,,,,Javascript,Bash,,
2020,Other,Python,R,SQL,,C++,Java,Javascript,,,
2020,Saudi Arabia,Python,,,,,,,,,
2020,Nigeria,Python,,,,,,,,,
2020,India,Python,,SQL,C,C++,,Javascript,,,
2020,India,Python,,,C,,,,,,
2020,Germany,,,,,,,,,,
2020,United States of America,,,,,,,,,,
2020,India,Python,,,,C++,,,,,
2020,United States of America,Python,,SQL,,,,,Bash,,
2020,Other,,R,,,,,,,,
2020,Pakistan,Python,,,,,,,,,
2020,Bangladesh,Python,,,,,,Javascript,,,
